event_id,entity_id,event_timestamp,event_type,source_system,severity_reported,value_amount,entity_type,region,tier,risk_segment_baseline,entity_age_days,prior_events_count,prior_flagged_count,time_since_last_event_hours,hour_of_day,day_of_week,auto_resolved_flag,is_risk_flag,resolution_minutes,analyst_notes_length,confirmed_loss_amount
12350,203,2025-01-19 13:38:39,policy_override,api,medium,34.76,device,zone_south,enterprise,low,298,157,7,216.621,13,6,1,0,,,
12351,1359,2025-01-19 14:13:11,data_export,web,low,119.93,service,zone_west,standard,medium,1467,4,0,2853.661,14,6,0,0,34.25,18.0,
12352,1128,2025-01-19 17:34:53,data_export,mobile,medium,176.6,service,zone_south,standard,medium,0,21,3,1080.022,17,6,0,0,15.75,97.0,
12353,1236,2025-01-19 19:51:25,permission_escalation,api,low,6.97,account,zone_east,standard,high,107,12,2,1592.109,19,6,0,0,44.63,113.0,
12354,312,2025-01-19 23:34:39,payment_dispute,batch,high,41.47,device,zone_east,enterprise,medium,1474,335,15,25.187,23,6,0,0,18.98,37.0,
12355,427,2025-01-20 08:10:26,login_anomaly,mobile,low,112.55,account,zone_south,standard,low,507,25,2,735.977,8,0,0,0,8.72,74.0,
12356,1054,2025-01-20 11:15:31,config_change,web,low,28.8,account,zone_central,standard,low,1102,8,0,2509.82,11,0,0,0,14.45,66.0,
12357,757,2025-01-20 11:56:52,policy_override,api,low,36.42,device,zone_central,standard,medium,1193,414,22,49.9,11,0,0,0,26.1,69.0,
12358,1112,2025-01-20 12:32:35,login_anomaly,batch,low,87.64,device,zone_central,plus,medium,961,52,1,74.662,12,0,0,0,22.12,65.0,
12359,1183,2025-01-20 12:52:23,policy_override,batch,low,34.92,account,zone_north,plus,low,302,2,2,5837.639,12,0,0,0,31.68,32.0,
12360,521,2025-01-20 12:59:48,login_anomaly,unknown,high,67.61,vendor,zone_west,standard,high,1478,8,0,3331.21,12,0,0,0,43.62,64.0,
12361,1197,2025-01-20 14:04:30,access_violation,api,medium,83.95,account,zone_central,standard,low,921,169,12,72.366,14,0,0,0,25.28,111.0,
12362,1197,2025-01-20 14:40:53,login_anomaly,web,medium,18.61,account,zone_central,standard,low,921,170,12,0.606,14,0,1,0,,,
12363,131,2025-01-20 15:07:33,data_export,api,low,214.57,account,zone_east,standard,low,0,7,0,1887.48,15,0,0,0,9.57,100.0,
12364,55,2025-01-20 15:16:42,duplicate_transaction,api,low,51.48,service,zone_south,plus,low,335,146,4,244.048,15,0,0,0,27.89,87.0,
12365,32,2025-01-20 17:12:35,access_violation,web,high,52.63,integration,zone_north,standard,low,1544,3,0,2350.132,17,0,0,0,11.15,68.0,
12366,315,2025-01-20 17:56:49,login_anomaly,mobile,low,45.62,device,zone_central,standard,low,724,69,3,29.077,17,0,0,0,18.77,71.0,
12367,1109,2025-01-20 18:06:04,data_export,api,medium,22.1,integration,zone_west,enterprise,low,196,37,2,98.182,18,0,1,0,,,
12368,812,2025-01-20 18:32:04,login_anomaly,batch,high,155.05,account,zone_north,standard,low,339,110,6,170.516,18,0,0,0,37.76,65.0,
12369,87,2025-01-20 19:24:22,config_change,web,low,475.91,service,zone_south,standard,low,163,34,1,176.431,19,0,1,0,,,
12370,1083,2025-01-20 19:49:33,duplicate_transaction,api,medium,23.54,integration,zone_north,plus,low,1315,29,3,504.717,19,0,0,0,22.69,92.0,
12371,209,2025-01-21 04:50:37,duplicate_transaction,api,low,156.79,account,zone_central,standard,low,342,14,0,1187.964,4,1,0,0,15.78,64.0,
12372,757,2025-01-21 08:37:49,duplicate_transaction,web,critical,121.1,device,zone_central,standard,medium,1194,415,22,20.683,8,1,0,0,30.44,60.0,
12373,812,2025-01-21 11:47:36,payment_dispute,web,low,449.94,account,zone_north,standard,low,340,111,6,17.259,11,1,1,0,,,
12374,1255,2025-01-21 14:22:49,policy_override,web,high,29.32,account,zone_central,plus,low,707,12,1,1134.559,14,1,0,0,33.04,116.0,
12375,859,2025-01-21 15:08:09,access_violation,web,medium,30.05,device,zone_central,plus,low,0,26,5,457.038,15,1,0,0,5.63,54.0,
12376,967,2025-01-21 16:02:23,login_anomaly,web,medium,5.13,integration,zone_central,standard,medium,214,2,0,3536.446,16,1,0,0,36.65,80.0,
12377,116,2025-01-21 16:41:23,policy_override,web,low,19.88,vendor,zone_north,plus,low,618,12,1,1541.214,16,1,0,0,17.68,90.0,
12378,540,2025-01-21 19:02:12,config_change,api,low,67.25,vendor,zone_west,standard,medium,1601,8,1,4992.636,19,1,1,0,,,
12379,129,2025-01-22 08:02:51,login_anomaly,batch,medium,35.7,account,zone_north,plus,low,150,128,5,184.826,8,2,0,0,15.66,45.0,
12380,214,2025-01-22 08:54:02,data_export,web,medium,121.49,vendor,zone_central,plus,high,0,7,2,1440.514,8,2,0,0,27.87,36.0,
12381,512,2025-01-22 09:08:35,login_anomaly,api,medium,245.95,vendor,zone_south,plus,low,0,7,0,7202.883,9,2,0,0,12.54,91.0,
12382,1463,2025-01-22 09:36:53,login_anomaly,batch,high,51.99,account,zone_north,standard,low,664,13,1,2613.119,9,2,0,0,38.99,45.0,
12383,645,2025-01-22 11:06:00,config_change,web,critical,34.78,service,zone_south,standard,low,318,0,0,,11,2,0,0,37.06,74.0,
12384,1360,2025-01-22 11:13:46,payment_dispute,web,low,46.73,account,zone_east,plus,low,824,160,6,118.778,11,2,0,0,10.43,26.0,
12385,951,2025-01-22 11:21:37,data_export,web,high,52.93,device,zone_west,standard,low,1639,7,0,395.895,11,2,0,0,9.88,88.0,
12386,312,2025-01-22 11:45:11,access_violation,web,low,143.86,device,zone_east,enterprise,medium,1477,336,15,60.176,11,2,0,1,8.89,68.0,63.32
12387,757,2025-01-22 12:06:15,config_change,web,medium,153.09,device,zone_central,standard,medium,1195,416,22,27.474,12,2,0,0,20.88,41.0,
12388,236,2025-01-22 12:08:45,data_export,web,low,11.98,vendor,zone_west,standard,medium,1414,15,0,641.069,12,2,0,0,19.58,44.0,
12389,436,2025-01-22 14:21:09,login_anomaly,batch,low,102.74,account,zone_north,plus,low,393,1,1,11522.086,14,2,1,0,,,
12390,333,2025-01-22 15:14:09,duplicate_transaction,api,high,185.72,service,zone_east,standard,medium,495,11,1,2281.072,15,2,0,0,55.03,82.0,
12391,298,2025-01-22 17:08:43,payment_dispute,web,low,73.23,vendor,zone_south,standard,low,0,3,1,310.181,17,2,0,0,18.16,73.0,
12392,1292,2025-01-22 17:47:30,login_anomaly,batch,low,24.23,service,zone_north,standard,medium,1471,8,2,1353.776,17,2,1,0,,,
12393,310,2025-01-22 18:58:02,policy_override,api,low,52.98,account,zone_north,standard,medium,887,21,1,150.943,18,2,0,0,9.08,80.0,
12394,52,2025-01-22 20:03:54,login_anomaly,web,low,37.08,account,zone_east,standard,medium,75,24,2,1474.367,20,2,0,0,32.69,105.0,
12395,757,2025-01-22 23:27:30,data_export,web,medium,26.07,device,zone_central,standard,medium,1195,417,22,11.354,23,2,0,0,15.21,88.0,
12396,1122,2025-01-22 23:48:30,access_violation,web,low,57.63,account,zone_central,plus,low,833,3,0,7423.802,23,2,0,0,8.78,89.0,
12397,633,2025-01-23 05:39:04,config_change,batch,low,28.8,account,zone_central,plus,low,1534,185,9,356.547,5,3,0,0,15.45,105.0,
12398,129,2025-01-23 06:02:44,payment_dispute,api,low,185.38,account,zone_north,plus,low,151,129,5,21.998,6,3,1,0,,,
12399,448,2025-01-23 06:06:24,login_anomaly,mobile,low,188.68,service,zone_central,plus,medium,1389,47,1,224.574,6,3,0,0,37.26,93.0,
12400,362,2025-01-23 07:40:59,policy_override,unknown,low,41.22,account,zone_central,standard,high,1587,11,2,566.571,7,3,0,0,5.75,65.0,
12401,159,2025-01-23 07:56:11,data_export,web,low,32.77,service,zone_south,enterprise,medium,1459,63,7,545.814,7,3,0,0,14.04,75.0,
12402,165,2025-01-23 08:34:49,payment_dispute,batch,critical,86.38,device,zone_central,plus,medium,1442,41,6,697.671,8,3,0,1,112.83,161.0,71.97
12403,312,2025-01-23 09:56:27,config_change,batch,low,204.18,device,zone_east,enterprise,medium,1478,337,16,22.188,9,3,0,0,10.99,86.0,
12404,1240,2025-01-23 10:02:58,config_change,mobile,medium,22.39,account,zone_east,plus,low,1170,18,0,1437.271,10,3,0,0,15.74,65.0,
12405,577,2025-01-23 11:56:36,payment_dispute,unknown,high,32.87,integration,zone_central,plus,low,1167,41,2,914.101,11,3,0,0,61.35,90.0,
12406,1404,2025-01-23 13:19:23,duplicate_transaction,web,high,83.13,account,zone_central,standard,medium,525,15,1,889.576,13,3,0,0,12.8,71.0,
12407,1132,2025-01-23 15:05:56,data_export,api,low,31.85,device,zone_east,plus,low,403,5,0,3840.064,15,3,0,0,111.45,67.0,
12408,917,2025-01-23 15:46:06,config_change,web,low,128.06,account,zone_south,standard,low,189,7,0,1039.726,15,3,0,0,18.59,138.0,
12409,407,2025-01-23 16:29:47,duplicate_transaction,batch,low,67.14,account,zone_east,standard,high,762,11,2,1011.852,16,3,1,0,,,
12410,592,2025-01-23 19:25:11,login_anomaly,web,low,54.26,device,zone_central,standard,medium,212,4,1,3214.841,19,3,0,0,35.54,52.0,
12411,1048,2025-01-23 20:33:45,data_export,mobile,high,330.94,vendor,zone_north,standard,medium,1256,62,2,335.394,20,3,1,0,,,
12412,1051,2025-01-23 20:39:00,config_change,web,low,33.68,service,zone_east,enterprise,low,1393,77,1,125.038,20,3,0,0,6.31,76.0,
12413,1394,2025-01-23 21:32:17,duplicate_transaction,mobile,critical,58.38,account,zone_west,plus,medium,1032,40,6,248.341,21,3,0,0,16.09,19.0,
12414,344,2025-01-23 22:30:14,duplicate_transaction,web,medium,493.9,service,zone_central,standard,low,884,47,0,392.964,22,3,0,0,23.52,91.0,
12415,633,2025-01-24 01:47:24,access_violation,web,medium,73.8,account,zone_central,plus,low,1535,186,9,20.139,1,4,0,0,10.72,32.0,
12416,1180,2025-01-24 08:50:21,payment_dispute,web,medium,31.21,account,zone_south,enterprise,low,724,1,0,16509.454,8,4,0,0,45.08,83.0,
12417,1235,2025-01-24 09:03:58,data_export,api,low,43.29,account,zone_south,standard,low,1326,30,1,586.122,9,4,0,0,8.81,104.0,
12418,52,2025-01-24 09:33:38,payment_dispute,web,medium,36.07,account,zone_east,standard,medium,77,25,2,37.496,9,4,0,0,6.75,132.0,
12419,538,2025-01-24 09:39:59,permission_escalation,web,medium,105.48,account,zone_north,plus,low,1587,8,1,6329.741,9,4,1,0,,,
12420,577,2025-01-24 09:51:06,duplicate_transaction,web,low,118.06,integration,zone_central,plus,low,1168,42,2,21.908,9,4,1,0,,,
12421,1356,2025-01-24 11:00:28,policy_override,web,low,45.21,account,zone_central,plus,medium,40,3,0,3563.986,11,4,1,0,,,
12422,95,2025-01-24 12:34:57,policy_override,mobile,low,235.93,account,zone_central,standard,low,617,10,0,1188.598,12,4,0,0,8.7,98.0,
12423,727,2025-01-24 12:56:50,duplicate_transaction,web,medium,24.53,account,zone_west,enterprise,low,872,4,0,4323.793,12,4,0,0,9.33,71.0,
12424,1168,2025-01-24 13:00:06,config_change,mobile,low,635.1,device,zone_north,standard,high,1332,41,1,363.395,13,4,0,0,29.62,166.0,
12425,947,2025-01-24 13:43:24,login_anomaly,unknown,low,37.76,service,zone_north,standard,medium,420,1,0,14351.179,13,4,0,0,23.37,111.0,
12426,1356,2025-01-24 15:48:29,access_violation,web,high,190.38,account,zone_central,plus,medium,40,4,0,4.8,15,4,0,0,51.85,132.0,
12427,1148,2025-01-24 18:46:54,policy_override,web,critical,90.12,vendor,zone_central,plus,low,556,55,1,172.281,18,4,0,0,11.1,97.0,
12428,379,2025-01-24 19:12:25,login_anomaly,mobile,low,85.51,device,zone_east,standard,low,239,43,1,274.71,19,4,1,0,,,
12429,653,2025-01-24 19:16:27,policy_override,mobile,medium,71.69,service,zone_west,standard,low,115,16,2,635.79,19,4,1,0,,,
12430,1311,2025-01-24 19:38:31,login_anomaly,api,low,106.06,device,zone_north,standard,low,0,226,13,147.572,19,4,1,0,,,
12431,983,2025-01-24 19:47:37,permission_escalation,web,high,147.92,service,zone_north,plus,low,469,13,0,434.246,19,4,0,0,18.57,59.0,
12432,323,2025-01-24 21:30:01,login_anomaly,api,low,45.7,device,zone_east,plus,medium,1644,7,1,3297.915,21,4,0,0,32.37,17.0,
12433,681,2025-01-25 02:26:17,login_anomaly,mobile,low,49.77,account,zone_central,plus,medium,701,8,0,780.546,2,5,0,0,40.55,70.0,
12434,292,2025-01-25 05:19:08,data_export,api,low,181.23,account,zone_south,plus,low,478,0,0,,5,5,0,0,14.22,60.0,
12435,1457,2025-01-25 06:43:47,data_export,api,critical,15.92,account,zone_north,standard,low,1396,18,0,308.459,6,5,0,0,15.83,71.0,
12436,1000,2025-01-25 07:39:21,payment_dispute,web,low,18.65,account,zone_east,standard,low,594,5,0,882.755,7,5,0,0,16.96,51.0,
12437,272,2025-01-25 08:54:25,duplicate_transaction,batch,medium,90.38,account,zone_west,plus,low,1208,5,0,6928.17,8,5,0,0,14.99,84.0,
12438,633,2025-01-25 09:51:41,payment_dispute,mobile,medium,234.82,account,zone_central,plus,low,1536,187,9,32.071,9,5,0,0,41.02,39.0,
12439,671,2025-01-25 09:52:04,payment_dispute,web,low,427.01,account,zone_east,standard,medium,84,6,1,308.042,9,5,0,0,14.03,103.0,
12440,344,2025-01-25 09:55:16,login_anomaly,api,medium,17.28,service,zone_central,standard,low,886,48,0,35.417,9,5,0,0,21.85,83.0,
12441,138,2025-01-25 09:58:25,access_violation,api,low,30.09,device,zone_central,standard,medium,1132,6,0,1078.566,9,5,0,0,21.45,46.0,
12442,1248,2025-01-25 10:10:20,payment_dispute,web,high,40.39,account,zone_north,standard,high,881,205,18,231.08,10,5,0,0,26.56,137.0,
12443,422,2025-01-25 10:51:33,policy_override,api,low,7.99,account,zone_south,standard,low,1597,27,0,264.883,10,5,0,0,42.14,66.0,
12444,777,2025-01-25 10:55:19,data_export,mobile,medium,71.3,service,zone_east,plus,medium,0,1,0,12854.89,10,5,0,0,55.06,85.0,
12445,815,2025-01-25 11:18:46,permission_escalation,batch,low,45.22,account,zone_south,standard,low,1454,7,0,6156.283,11,5,0,0,10.58,47.0,
12446,191,2025-01-25 11:54:36,config_change,web,low,29.27,integration,zone_central,standard,low,341,3,0,8931.306,11,5,1,0,,,
12447,1157,2025-01-25 12:00:25,duplicate_transaction,web,low,81.26,account,zone_south,enterprise,high,905,8,0,2282.61,12,5,0,0,15.32,137.0,
12448,1015,2025-01-25 15:08:15,data_export,api,high,113.79,device,zone_south,plus,low,1202,11,1,360.185,15,5,1,0,,,
12449,1051,2025-01-25 15:08:51,duplicate_transaction,batch,low,109.47,service,zone_east,enterprise,low,1395,78,1,42.498,15,5,1,0,,,
12450,127,2025-01-25 15:21:04,login_anomaly,web,low,54.3,device,zone_south,standard,medium,0,2,0,1086.867,15,5,1,0,,,
12451,1064,2025-01-25 16:42:30,config_change,mobile,medium,62.74,service,zone_east,plus,low,0,5,0,961.827,16,5,0,1,17.95,118.0,58.3
12452,631,2025-01-25 17:04:13,config_change,api,low,42.63,integration,zone_north,standard,low,1637,20,3,172.045,17,5,0,0,30.95,64.0,
12453,550,2025-01-25 17:08:09,login_anomaly,mobile,medium,57.26,device,zone_south,enterprise,high,1591,62,6,239.251,17,5,0,0,50.33,76.0,
12454,156,2025-01-25 17:28:35,config_change,web,low,205.8,service,zone_south,standard,high,1008,63,3,267.163,17,5,1,0,,,
12455,312,2025-01-25 18:42:33,permission_escalation,batch,low,89.89,device,zone_east,enterprise,medium,1480,338,16,56.768,18,5,1,0,,,
12456,629,2025-01-25 20:02:32,access_violation,mobile,low,187.77,device,zone_north,plus,high,1404,5,0,2677.775,20,5,1,0,,,
12457,1311,2025-01-25 21:07:46,access_violation,web,low,52.16,device,zone_north,standard,low,0,227,13,25.488,21,5,0,0,6.82,35.0,
12458,448,2025-01-25 23:56:56,config_change,web,high,21.18,service,zone_central,plus,medium,1391,48,1,65.842,23,5,0,0,34.05,107.0,
12459,736,2025-01-26 00:48:26,policy_override,web,low,140.8,service,zone_central,enterprise,medium,1284,26,0,661.6,0,6,1,0,,,
12460,214,2025-01-26 08:18:46,login_anomaly,mobile,medium,75.61,vendor,zone_central,plus,high,0,8,2,95.412,8,6,0,0,10.21,56.0,
12461,1077,2025-01-26 09:24:26,config_change,mobile,low,47.27,device,zone_west,plus,high,1594,58,6,1018.421,9,6,0,0,20.08,126.0,
12462,1069,2025-01-26 10:58:22,access_violation,mobile,low,74.08,account,zone_west,enterprise,low,749,81,2,245.423,10,6,1,0,,,
12463,479,2025-01-26 12:00:41,payment_dispute,batch,critical,228.81,service,zone_west,enterprise,medium,758,82,7,276.874,12,6,0,0,13.18,96.0,
12464,1398,2025-01-26 13:38:29,login_anomaly,web,low,143.8,integration,zone_north,plus,medium,349,10,1,5596.821,13,6,1,0,,,
12465,478,2025-01-26 15:32:43,permission_escalation,web,medium,17.17,service,zone_central,enterprise,low,139,1,0,17814.237,15,6,1,0,,,
12466,443,2025-01-26 16:55:59,data_export,api,high,98.7,service,zone_east,standard,medium,1,28,4,341.901,16,6,0,0,18.56,57.0,
12467,858,2025-01-26 17:45:01,access_violation,mobile,low,79.49,vendor,zone_east,standard,low,811,3,0,941.621,17,6,0,0,10.37,105.0,
12468,558,2025-01-26 17:58:22,config_change,api,medium,22.74,device,zone_east,enterprise,low,298,28,1,293.857,17,6,1,0,,,
12469,661,2025-01-27 04:57:04,config_change,web,low,28.95,account,zone_east,standard,high,842,20,1,482.828,4,0,0,0,28.38,62.0,
12470,1406,2025-01-27 06:13:37,duplicate_transaction,api,high,42.13,account,zone_west,plus,high,0,15,3,211.691,6,0,0,0,55.66,95.0,
12471,804,2025-01-27 07:16:07,login_anomaly,web,critical,117.89,service,zone_east,standard,low,1281,3,0,3488.074,7,0,0,0,47.51,115.0,
12472,1360,2025-01-27 14:50:49,access_violation,batch,medium,64.99,account,zone_east,plus,low,829,161,6,123.618,14,0,0,1,30.43,126.0,59.22
12473,1077,2025-01-27 16:46:16,config_change,web,high,41.29,device,zone_west,plus,high,1595,59,6,31.364,16,0,0,0,29.43,113.0,
12474,97,2025-01-27 16:54:04,access_violation,api,low,102.21,device,zone_north,standard,low,1083,64,2,313.829,16,0,0,0,24.8,113.0,
12475,1148,2025-01-27 17:34:03,payment_dispute,mobile,low,78.4,vendor,zone_central,plus,low,559,56,1,70.786,17,0,1,0,,,
12476,337,2025-01-27 17:48:29,data_export,web,medium,90.47,account,zone_north,standard,low,0,3,0,621.482,17,0,0,0,61.15,61.0,
12477,395,2025-01-27 18:49:07,permission_escalation,mobile,high,15.72,account,zone_south,plus,medium,561,3,0,4731.949,18,0,1,0,,,
12478,444,2025-01-27 19:41:47,data_export,api,low,42.27,account,zone_north,standard,high,1266,29,2,667.361,19,0,0,0,40.78,147.0,
12479,543,2025-01-27 19:41:55,policy_override,web,low,69.22,vendor,zone_west,enterprise,low,1534,33,0,483.812,19,0,1,0,,,
12480,1044,2025-01-27 21:55:17,duplicate_transaction,web,low,81.01,service,zone_south,enterprise,medium,845,110,7,369.21,21,0,1,0,,,
12481,893,2025-01-28 01:19:46,permission_escalation,mobile,low,79.82,account,zone_south,standard,high,1206,102,6,581.205,1,1,1,0,,,
12482,837,2025-01-28 02:06:56,access_violation,web,low,147.81,service,zone_central,plus,medium,1442,89,4,465.994,2,1,0,0,8.76,86.0,
12483,757,2025-01-28 05:07:06,login_anomaly,web,low,90.17,device,zone_central,standard,medium,1201,418,22,125.66,5,1,0,0,13.66,99.0,
12484,427,2025-01-28 07:10:06,policy_override,mobile,low,215.46,account,zone_south,standard,low,515,26,2,190.994,7,1,0,0,13.65,121.0,
12485,102,2025-01-28 08:20:27,access_violation,web,low,29.44,service,zone_north,standard,high,876,7,1,303.392,8,1,0,0,11.94,84.0,
12486,757,2025-01-28 09:28:34,config_change,mobile,critical,219.68,device,zone_central,standard,medium,1201,419,22,4.358,9,1,1,0,,,
12487,549,2025-01-28 09:31:35,payment_dispute,web,high,108.19,service,zone_north,standard,low,1533,6,0,2974.305,9,1,1,0,,,
12488,852,2025-01-28 09:42:42,duplicate_transaction,mobile,critical,494.18,account,zone_central,standard,medium,1618,1,0,7728.579,9,1,0,0,15.08,64.0,
12489,657,2025-01-28 11:13:01,login_anomaly,api,high,91.36,vendor,zone_north,standard,low,1185,7,0,804.988,11,1,0,0,15.54,85.0,
12490,837,2025-01-28 11:20:45,policy_override,web,low,124.75,service,zone_central,plus,medium,1442,90,4,9.23,11,1,0,0,16.72,66.0,
12491,1498,2025-01-28 11:37:25,payment_dispute,api,high,268.05,service,zone_north,standard,medium,834,1,0,9144.954,11,1,0,1,16.52,127.0,287.94
12492,312,2025-01-28 13:00:24,duplicate_transaction,web,low,25.93,device,zone_east,enterprise,medium,1483,339,16,66.297,13,1,0,0,25.24,85.0,
12493,1328,2025-01-28 14:04:23,login_anomaly,api,medium,74.79,service,zone_north,plus,low,120,119,5,258.738,14,1,1,0,,,
12494,143,2025-01-28 14:12:06,duplicate_transaction,mobile,low,116.65,integration,zone_east,enterprise,low,1523,3,0,2109.139,14,1,0,0,13.49,109.0,
12495,1191,2025-01-28 14:42:51,config_change,api,low,40.91,device,zone_central,standard,low,262,44,2,719.114,14,1,0,0,12.11,85.0,
12496,633,2025-01-28 15:25:05,payment_dispute,mobile,low,73.22,account,zone_central,plus,low,1539,188,9,77.557,15,1,1,0,,,
12497,893,2025-01-28 22:34:48,payment_dispute,batch,medium,29.57,account,zone_south,standard,high,1206,103,6,21.251,22,1,1,0,,,
12498,550,2025-01-29 05:11:21,payment_dispute,web,medium,132.73,device,zone_south,enterprise,high,1595,63,6,84.053,5,2,0,0,48.94,92.0,
12499,203,2025-01-29 09:14:04,login_anomaly,api,low,50.05,device,zone_south,enterprise,low,308,158,7,235.59,9,2,1,0,,,
12500,129,2025-01-29 11:57:50,config_change,web,critical,120.29,account,zone_north,plus,low,157,130,5,149.918,11,2,0,0,29.64,89.0,
12501,690,2025-01-29 13:29:42,login_anomaly,batch,low,50.01,device,zone_central,standard,medium,1145,11,0,1863.411,13,2,0,0,58.84,41.0,
12502,411,2025-01-29 13:55:04,config_change,api,low,23.22,service,zone_north,plus,low,132,191,9,546.358,13,2,0,0,69.03,93.0,
12503,310,2025-01-29 14:22:24,config_change,api,medium,87.6,account,zone_north,standard,medium,894,22,1,163.406,14,2,0,1,14.07,125.0,69.16
